Tiền và các khoản tương đương tiền,Đầu tư tài chính,Các khoản phải thu,Hàng tồn kho,Tài sản cố định,Bất động sản đầu tư,XDCB dở dang,Tài sản khác,Nợ phải trả,Vốn chủ sở hữu,Doanh thu kế hoạch năm kế hoạch,Lợi nhuận kế hoạch năm kế hoạch,Tổng nhu cầu vốn,Nguồn vốn cần vay,Thời gian sử dụng hạn mức (năm),Phần trăm chấp nhận cho vay
294031559.38027245,1815204571.7795162,572311789.0342218,287435947.0488502,5529513361.453388,2096589833.7823963,793784021.400945,606878149.9332858,6436064273.468882,8055530421.484687,8400420217.982506,3521634595.842081,3924644627.5143147,4542627616.499072,2,0
267175280.97713965,1322335663.9173238,1079349179.9026017,913072973.996571,4796431711.156736,1646537255.792843,280619144.2174556,710866315.619919,3224629794.4398127,7555275892.345914,3854166572.3970866,2917406016.3852744,6783979721.114113,112729152.7316126,1,0
971597819.6637808,744693589.8060127,2807787153.0858135,643713290.4936956,1941611843.0001934,2630947197.143373,1675001002.7461882,730182570.3437864,7872726803.541874,6180606037.884661,990084413.1124927,4515442222.828088,276050025.14920783,1323349271.605436,2,1
950072592.0100856,1403175789.1968186,2689184171.6109705,1668340311.356635,4417871244.572676,561204658.2836732,1730687012.6305838,748821007.4313025,8739080860.064142,4202051949.1629663,8409119166.243358,1538236208.5408266,3533600625.3110914,175675278.01156712,2,1
881113589.8970723,925944376.442138,2860249713.2252593,1276398022.543792,4053434848.1238203,4227676393.488748,1628159022.9126983,930608046.574027,2632254082.4525375,202871653.96892828,8443751211.57664,213398610.54226398,4086164184.685154,4313154510.301727,2,1
218297251.4237313,226591523.50410345,1782429993.136468,2170825407.1848526,2364103278.1437016,2400707318.8561525,428610473.57226855,312619098.6456347,1720334126.3422668,2782190668.0726423,1661899427.2750826,4975021777.327263,4996028802.652545,1033731048.0768113,2,0
589750538.8283434,1593995600.629418,1513874635.0528634,1095496536.8979897,4044156647.539149,234648848.08681005,862700054.1080813,830325180.8443214,7495434917.780495,6553150600.3807,7366177854.9497595,1567155627.6252954,8732995490.486732,3864953920.16148,5,0
537374838.7758536,1744507008.330726,2549766182.8781238,472614744.302909,1871595666.6791806,2773749469.46762,351217332.8385748,571833294.0345124,5262751704.173674,554337185.9075128,7771273430.372187,813824309.637194,6691358354.9098835,214859703.37307528,1,0
207092943.29532883,821137796.8029286,257401335.41323486,715714497.8987244,6406514973.189965,4653975336.094171,1333756912.2374747,885903029.7432152,7965095927.3202505,6814220036.354819,3264808271.8290057,4921983653.796012,2079620429.2827322,2022001408.4028575,4,0
450549230.0621063,1334795357.4150927,2935779350.328897,1641891735.7574866,8183626963.619838,455553320.2021602,1611909886.52842,632938277.6359608,3160285132.4196033,4657124276.825076,1519554600.4492345,2816653982.7468224,5739594555.965146,1825192896.9633567,1,0
467820126.1716292,70421668.26654997,1397869615.5058563,1355065957.9201324,73171375.3977269,633498975.5286832,1167256499.3074422,935472983.4600899,5252224181.794105,7812716636.817736,7206192670.668438,748546219.815577,3180539658.6675653,1680203540.657689,3,0
244419525.50793254,402527790.69855624,2033843320.4461951,137399738.45412028,5028494995.308682,1948172749.5804105,1096758497.1739419,426913368.59698206,5216046758.834361,5945148216.897976,351924193.92591,4179928367.944461,7321589708.756016,2872374422.5462203,4,0
955106416.2806741,1144825205.4435563,2190840349.5049157,637737046.1147451,6604257908.6950245,3683408818.459465,1432807937.4872878,103796329.8113575,1734674948.0740983,7190007883.170734,5612726563.835822,4727367803.885287,1622520563.0222554,1986979075.5371423,1,0
495251416.6834055,555424420.8012993,1893942744.857796,897242094.5727981,8169402406.964637,3031017246.635227,235979618.42053312,646639014.0194191,8927788684.597849,1560113294.871876,3143578347.794976,4406993714.4155445,1386077480.9143217,2045991329.0077379,1,0
527267404.32213455,1889283546.6482255,2676744974.7830377,2178825034.817149,3257865127.1599708,2300638261.8520327,502837439.56058943,775716460.690111,5993330673.133792,1572769196.9589303,5404638031.758214,997103582.8641477,1002405517.3964956,986557154.856147,1,0
600585997.6748154,1675717814.3866336,878720639.9113039,2193976588.0688763,8169008822.469804,4963874536.869744,634220734.344564,692977034.9012821,5994100913.652783,1915598274.362941,7120742845.102605,268176381.49523354,4942531686.674043,2101802993.2625866,1,0
887517676.8635448,1313462363.902637,1606278357.876155,2096982963.4530513,7438695983.47543,945250550.1116074,1069686411.0295483,726356544.2179497,2706983274.432572,3013139668.6123395,7475770112.662007,1859641909.9788122,1196970107.0027933,3718401098.2813582,1,1
535643135.83487016,1997691217.2768972,1302309882.5512877,2457199780.575541,4750670964.665413,4112348838.721253,1952293583.7904356,33736197.51774639,5870921133.826762,8141759971.032213,8986359045.89076,1777450877.513528,471607080.81125665,1649281037.6829264,1,1
543260935.7176218,494063305.86136687,2118303896.6515517,2622900365.5619755,2349640111.7932096,636708015.4725075,1727394756.2620862,965099108.9037329,7505135711.161232,6973281093.617198,5798005597.559728,2032565890.1055973,3058858763.952988,4292571402.0632796,5,1
243992368.41740498,1839062804.5239244,1197443214.450195,222613612.42324135,5892707057.9930525,914442990.8562797,501619751.9658625,267858480.859912,7330847475.039098,3294494206.5463414,2088830232.1798768,3995908360.9506884,7203682589.466779,872350479.0412852,5,0
604803105.386455,616101143.629938,2680723507.6329584,1484241337.1897807,2381998158.389748,1491312442.5560987,473639461.4739686,416792770.65757126,8281538985.343747,8267959250.09758,2557310724.36774,53184519.89448886,1489056911.3411746,4240834524.5110755,4,0
384243783.9295988,1197223557.9062252,1481481804.3929513,455388260.67154855,3172176710.4794064,4368016679.971923,876939749.5153768,421330622.5225831,1380669128.4064527,7014754818.553962,3981691210.781986,3375693239.7754526,3285223360.241141,3098046079.612814,2,0
648547588.366037,874390740.6817439,1617304158.568551,1068639790.6362925,4229553260.8431873,2232144531.5137434,1949548710.0479953,907221791.428301,1686305506.313698,5911395741.199563,7651388555.107833,4925844386.562908,3978068506.084781,2147697732.949091,1,0
304242624.7465033,891997042.3525814,1490311938.1821504,1992959185.8155189,4506882399.434555,1991011348.2496285,313383073.7863068,745080639.9272816,6406010015.259793,3940369421.709432,3365009733.7085714,1998770217.067707,7896134267.042306,224421796.4433541,2,0
717149727.8906628,1527394948.0323572,1875455866.58208,1808959580.465099,1742866235.8264685,2463814440.6116133,1914316630.6021638,622105414.2092947,7279260927.278413,5871905937.929112,6225602579.966379,2427861897.231419,4339633910.376375,676510532.8178781,5,0
620808270.5339115,701611405.6481537,1540996516.1577396,394393254.7527675,6259530332.6308155,3161913533.7302685,388934008.8951734,124372498.17999086,6085075108.969366,5347196969.953245,501281020.86309725,3141735739.7644963,4656403173.051128,2100579030.279714,3,0
477111552.66353565,1019981483.047513,2813505933.9819584,2273673941.3606195,8927649616.337801,2129000956.78484,1774006799.8459942,326812799.54670715,1328580651.4565682,7041155957.018908,3927515977.934466,1431491769.119779,2366160327.640357,4395743983.584736,1,0
101189071.56236663,431310066.57309514,410744775.82819927,2363180097.3117476,2232640328.6615696,4813407808.703269,1662270995.7732968,494312689.38370633,5374788133.663965,2045704193.7441812,1586532516.138415,3593992775.8283772,6050032478.063861,4786315943.129303,4,0
628833320.4549336,1529308403.073275,60013499.62480085,426159796.2512536,5013131697.080412,694002711.0183699,1765818164.5728383,119326643.85314497,6748013911.911381,7972488375.896952,8452142276.141501,1018969890.3149683,328395319.4730354,4651899333.923296,2,0
859982563.7904445,1108343751.2128408,1574923266.019132,1850820575.0124454,4119704284.8271494,2388818195.300626,1784609844.1037805,573451161.2012882,1275975722.7256453,5334992338.599659,7143775779.795192,328636078.22649753,8683515114.393661,1406709009.561577,4,0
175219024.00524497,517576558.5480008,2298599825.6299376,2836235620.777928,2804621038.208471,2088856629.3721292,444090990.77116185,218269201.50448486,549716355.8983986,7264691860.284697,1334792646.5745127,4007637537.2221665,4533270521.482437,1319851657.9547083,1,1
89295868.00097835,539210812.0152476,1951623421.833335,290883128.4125545,3807033201.1981163,3469679952.5616007,1559616406.4691553,825366834.9046857,2330442218.332549,3138778873.395579,3676476929.8175354,886710359.6579236,650137942.5374295,3710592912.61647,2,0
44370939.60419712,594138192.2676156,2888947771.3549247,502174245.88267076,6607866010.452442,4816155134.020423,1367322505.1897497,829794035.5645189,862228682.0909895,3539389913.8437467,817266302.2746731,3658810320.5667696,5076616969.965636,4705736659.561555,2,0
36659644.11991006,1401590980.999277,563185491.5823462,2298918438.4143944,3761919044.5562935,1456296114.5377185,1759053352.707053,600951099.9884365,1379427442.6311233,8436847539.37885,6744372265.636498,4357181903.280358,4674441296.031327,710063250.2671239,1,0
842858827.5112411,1194233083.992605,2088068049.9904506,1017407843.7327204,4585523397.8633995,4777525989.464928,985723133.6262779,362704132.99492234,1870197186.9375212,5605156730.105999,1803153213.1321173,233644441.8545506,2242252157.9353857,1919039898.9885516,3,0
728976865.7765623,1646268864.6246705,2451286197.579104,2867159104.8345885,4321292340.310776,4141944167.8426747,832772375.1792035,49332383.79501947,4799691687.741774,2873280245.3074527,7258572414.438714,3534945619.4583054,1958405549.8727198,4190183169.5499644,1,0
206286843.2324015,1147344531.2952526,2737950597.0440454,1876845496.5223045,5019310610.847876,4056180001.121664,1455183053.713101,630843585.2574829,1444934302.1380656,757775077.6074524,758801603.1105794,3232946738.9899235,2509815909.208046,2485334464.9274154,4,0
917531942.167065,620240250.043956,1595083353.4619045,1454768959.6230643,2656168214.4245844,383918229.0442557,546988869.602045,785663148.2958797,5461905427.346814,3920488368.5999975,5199321330.668021,3121277925.0102987,1254614886.285232,4219697186.084025,5,1
139663114.93834728,1926111701.9666321,1102056977.1700952,1019613901.5771953,4611832027.418183,4704105594.154522,1641909281.2842336,791447086.8722385,2651409658.9843054,7644763746.59619,5512990754.632676,1480314478.8340988,4829659375.253009,627925292.7803123,5,0
377291923.06316,1773347357.7907743,2866976473.758578,724982963.0719819,1256829216.0818086,4197860675.319431,579099298.2235308,487047128.95959693,2829466791.757788,2277857620.002083,3075579155.239234,232919920.82916054,7922530165.498017,3896293058.8138294,5,0
454847763.24599445,564854582.2718118,2378583946.1157584,1953562199.0303934,6685388815.123489,3429223959.624606,95994709.58616588,144721942.9689791,8708216909.604494,7745377585.073076,1561453183.458256,496938032.79007715,8315835551.153398,1978545308.4512198,2,1
80516272.96584372,1826259000.422972,1423114925.7836764,1780166597.15844,1042773873.3533776,656739009.8981028,1107442345.2588065,69489896.53821012,7256115330.504731,1471589557.8492494,2982079836.58565,1368208661.9413595,8581584853.012303,3480618646.5609484,2,0
350736830.85274553,1443047437.247891,1960474855.6019623,1080159334.487432,7075385048.313205,2111785551.2093217,1673587369.8746126,60451449.81740759,3846074811.068942,1186793681.326607,4510054626.462117,2033911314.4657707,5443330330.973228,1501106612.0153477,1,0
106371293.36842962,835240643.7721947,850159104.2103972,2754152471.566923,7438588151.974695,4204336714.198361,1384033846.6334202,253230226.12672198,4054716267.6985097,5459114904.971439,8725058036.22886,4590892959.805311,5631786599.986111,3474901474.0100045,2,0
790825518.7995521,939084867.0969601,1852228784.3167286,2287793646.9192605,220608252.10544345,2198906255.38795,1978691541.1080132,145777180.23289886,1077394197.2629192,7245648501.782914,4077782326.535941,3421956903.714878,2863599121.9547863,3525416470.071318,4,1
51593968.16738785,898299269.189467,1629288519.3504899,787601456.8420367,7486010239.95068,2193546739.344357,290050253.44897467,173022744.2049222,7608647263.808769,7024875254.877542,1785498348.8903284,135460664.6153773,7979575585.35028,2125718725.476315,1,0
22050887.23777029,1595758328.005778,136891465.55829152,2830664257.499842,5851113221.16054,1365226523.2632267,695687082.325925,700497846.8438967,85701550.04523808,4901605816.651706,330387436.14809084,4598972048.184792,4444495306.590247,4847474927.060426,4,0
733836189.8697531,359253364.25614655,2599928540.4804516,2269061883.485222,917339895.5145059,274917489.636469,766086583.2652837,183609702.17495963,1343101445.2814515,5755451761.334656,173241945.71248358,3603148187.16827,2585846783.399331,52420391.07182509,5,0
781944074.7202159,126749104.73472883,1480772902.0941188,2692349712.422997,8981387308.285936,2574758988.9205713,125717636.11511351,693873403.2415421,4829874801.29735,2338629630.649455,3808968070.218273,2465404456.3348804,8694443959.547314,3387326700.0928307,4,0
498151862.5631394,1001931244.0845668,1449614991.4465313,417297694.10332304,5558427888.645647,3876858077.8834033,95579261.82865901,354851467.72899747,1736433564.83804,4969963777.932487,2737152809.798622,2317761562.8235083,6377865497.038418,4548161246.697242,5,0
321283226.118271,587915039.0585841,864620990.0237961,108660316.07673551,3637673614.2023983,747435348.2527435,68595731.08025354,775904650.8621572,5713382226.511795,1885159513.0616417,1124229179.3309817,4666249890.695332,4235397877.863336,4294543527.86885,2,0
240270863.5392348,1132209385.06029,605235050.336232,1483825614.471624,7972669276.564373,4471012284.935189,823669984.1412208,163259011.10153583,82582033.67102328,8356659376.972936,1632361099.1032367,2752290771.4325266,710867819.1842313,2845352605.639244,1,0
121442760.32780182,1956607793.2440226,888288032.4169754,1349977078.3083267,422526844.8032548,2785314245.5601964,1691074174.1328871,28248910.07224524,930788143.5660918,6108949486.533017,3214163278.0021286,2516367791.7534037,1347438361.40065,4483976076.78311,3,0
486809018.5509182,1346190604.2682886,1956941894.6053736,2610713824.199461,6470218654.976491,4065248425.5072346,1422190626.2589664,93773508.968715,6893917135.121416,5090503262.8942375,6211008379.768333,3874249351.5829124,1848642560.895785,584265938.6734903,4,0
493633686.29671335,1918844474.421233,310994708.995562,524714848.50186986,1336348467.690969,3341858565.6903963,899059187.5443192,966317123.1610104,5209867272.276763,2239337743.496196,5525332769.757521,2967613042.878077,8135282746.231854,2740225745.6690617,1,0
458680947.44724023,1466788877.601512,1011935834.1706533,80510830.87511463,4994878130.670219,692029204.8701932,535393792.38513684,540260351.9137356,224150514.882121,3692624117.27448,811602443.3210487,1248059619.096261,8747140225.5505,4907488246.203173,3,0
779371285.8540444,161070919.3008284,2936646103.5493526,1592450913.8153305,908680063.9328755,4534829238.893167,40984375.15217124,608995623.5602592,1892037151.3793426,7026346336.707712,1372936327.6283982,4994400999.571113,2476110827.159043,4958207024.4698305,1,1
104277975.9244566,1779708734.0317755,829155155.5344756,540922661.1100061,6128354417.5769415,3596385769.1645107,359005811.92568344,967170758.3776724,2188721834.828123,2169886917.1639833,8184786581.791878,1407494065.9162834,4535003632.784143,3411837176.5708704,3,0
671659973.8798783,405849997.899999,2900631945.3038034,158031865.40409163,4211109293.16621,197183368.8445985,780506196.6266348,777125926.5075364,7649092118.840121,1177137637.2465668,732623148.3136067,3417216795.249017,7147779296.428507,879875825.350354,1,0
